y,growth_rate_%/day,geom_mean_mass_g,size_group,mass_g,log_mass,mass_norm,log_mass_norm,temp_c,temp_arr,median_temp,above_peak_temp,common_name,species,species_ab,env_temp_min,env_temp_max
0.191393146089587,0.191393146089587,3714.835,;,3714.835,8.22008954162984,0.16574169916210837,-1.7973247316401681,6.84715187791883,41.44513522150325,4.2,N,Atlantic halibut,Hippoglossus hippoglossus,H.hippoglossus,;,;
0.247643886075116,0.247643886075116,3714.835,;,3714.835,8.22008954162984,0.16574169916210837,-1.7973247316401681,9.63068144445175,41.03717326777738,4.2,Y,Atlantic halibut,Hippoglossus hippoglossus,H.hippoglossus,;,;
0.19584687232783,0.19584687232783,3714.835,;,3714.835,8.22008954162984,0.16574169916210837,-1.7973247316401681,12.4837696507268,40.627268391290514,4.2,Y,Atlantic halibut,Hippoglossus hippoglossus,H.hippoglossus,;,;
0.162448529895415,0.162448529895415,3714.835,;,3714.835,8.22008954162984,0.16574169916210837,-1.7973247316401681,15.0288758797605,40.268460988993475,4.2,Y,Atlantic halibut,Hippoglossus hippoglossus,H.hippoglossus,;,;
4.58394160583941,4.58394160583941,;,1.7,1.7,0.5306282510621704,0.0029310344827586207,-5.832399852478295,13.159184324286,40.531427060587596,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
5.71532846715328,5.71532846715328,;,1.7,1.7,0.5306282510621704,0.0029310344827586207,-5.832399852478295,16.5755616185954,40.05348977972717,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
6.70072992700729,6.70072992700729,;,1.7,1.7,0.5306282510621704,0.0029310344827586207,-5.832399852478295,19.6110126851392,39.63820084779063,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
7.08029197080291,7.08029197080291,;,1.7,1.7,0.5306282510621704,0.0029310344827586207,-5.832399852478295,22.5849160229608,39.23960003530714,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
6.27007299270072,6.27007299270072,;,1.7,1.7,0.5306282510621704,0.0029310344827586207,-5.832399852478295,25.5900715753667,38.844871931713776,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
4.92700729927007,4.92700729927007,;,1.7,1.7,0.5306282510621704,0.0029310344827586207,-5.832399852478295,28.4073949401176,38.48196070111469,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
2.17518248175182,2.17518248175182,;,1.9,1.9,0.6418538861723947,0.003275862068965517,-5.721174217368071,10.117833604989,40.966599255312495,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
3.75182481751824,3.75182481751824,;,1.9,1.9,0.6418538861723947,0.003275862068965517,-5.721174217368071,13.1920310396144,40.52677764100473,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
5.36496350364963,5.36496350364963,;,1.9,1.9,0.6418538861723947,0.003275862068965517,-5.721174217368071,16.2467755651619,40.09899487841115,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
6.63503649635036,6.63503649635036,;,1.9,1.9,0.6418538861723947,0.003275862068965517,-5.721174217368071,19.388260931188402,39.66838315192477,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
7.64233576642335,7.64233576642335,;,1.9,1.9,0.6418538861723947,0.003275862068965517,-5.721174217368071,22.3377684076252,39.2724202553376,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
7.4963503649635,7.4963503649635,;,1.9,1.9,0.6418538861723947,0.003275862068965517,-5.721174217368071,25.233541208985802,38.89128661117538,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
2.52554744525547,2.52554744525547,;,4.4,4.4,1.4816045409242156,0.007586206896551725,-4.881423562616249,10.0971050953157,40.969597261412716,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
4.51824817518248,4.51824817518248,;,4.4,4.4,1.4816045409242156,0.007586206896551725,-4.881423562616249,16.169442279073,40.109713090151025,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
5.10948905109488,5.10948905109488,;,4.4,4.4,1.4816045409242156,0.007586206896551725,-4.881423562616249,19.3101303947275,39.67898053506898,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
5.36496350364963,5.36496350364963,;,4.4,4.4,1.4816045409242156,0.007586206896551725,-4.881423562616249,22.2759017787541,39.28064449103996,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
4.82481751824817,4.82481751824817,;,4.4,4.4,1.4816045409242156,0.007586206896551725,-4.881423562616249,25.0584650272836,38.914119423653545,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
1.10404624277456,1.10404624277456,;,13.7,13.7,2.617395832834079,0.023620689655172413,-3.745632270706386,9.88147113002604,41.000810881150926,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
1.72254335260115,1.72254335260115,;,13.7,13.7,2.617395832834079,0.023620689655172413,-3.745632270706386,12.7501746808105,40.58941144115018,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
2.52023121387283,2.52023121387283,;,13.7,13.7,2.617395832834079,0.023620689655172413,-3.745632270706386,15.4932350886108,40.20367848792177,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
3.03179190751445,3.03179190751445,;,13.7,13.7,2.617395832834079,0.023620689655172413,-3.745632270706386,18.3713396430159,39.80675937969586,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
2.90751445086705,2.90751445086705,;,13.7,13.7,2.617395832834079,0.023620689655172413,-3.745632270706386,21.2833640348091,39.41305992701355,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
2.45953757225433,2.45953757225433,;,13.7,13.7,2.617395832834079,0.023620689655172413,-3.745632270706386,24.4656037604014,38.99163778576095,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
0.965317919075144,0.965317919075144,;,54,54,3.9889840465642745,0.09310344827586207,-2.3740440569761905,10.0914692244172,40.97041246464394,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
1.39017341040462,1.39017341040462,;,54,54,3.9889840465642745,0.09310344827586207,-2.3740440569761905,12.8453280823223,40.57590695284304,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
1.84104046242774,1.84104046242774,;,54,54,3.9889840465642745,0.09310344827586207,-2.3740440569761905,15.8166804293971,40.15867782393495,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
2.09537572254335,2.09537572254335,;,54,54,3.9889840465642745,0.09310344827586207,-2.3740440569761905,18.8272883186178,39.744597561139045,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
2.16473988439306,2.16473988439306,;,54,54,3.9889840465642745,0.09310344827586207,-2.3740440569761905,21.7222892714222,39.354392540203975,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
1.53757225433526,1.53757225433526,;,54,54,3.9889840465642745,0.09310344827586207,-2.3740440569761905,24.8103919202185,38.94651818125994,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
0.210982658959537,0.210982658959537,;,499,499,6.212606095751519,0.8603448275862069,-0.15042200778894635,10.0259162802515,40.97989678518935,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
0.410404624277456,0.410404624277456,;,499,499,6.212606095751519,0.8603448275862069,-0.15042200778894635,12.9094835800038,40.5668068612402,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
0.647398843930636,0.647398843930636,;,499,499,6.212606095751519,0.8603448275862069,-0.15042200778894635,15.8776599123419,40.1502050867229,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
0.699421965317919,0.699421965317919,;,499,499,6.212606095751519,0.8603448275862069,-0.15042200778894635,18.8401194181541,39.74285104009801,8.9,N,Turbot,Scophthalmus maximus,S.maximus,;,;
0.578034682080924,0.578034682080924,;,499,499,6.212606095751519,0.8603448275862069,-0.15042200778894635,21.8178237947024,39.341646393583844,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
0.421965317919075,0.421965317919075,;,499,499,6.212606095751519,0.8603448275862069,-0.15042200778894635,24.7985771453979,38.94806255628857,8.9,Y,Turbot,Scophthalmus maximus,S.maximus,;,;
0.752645502645503,0.752645502645503,;,7.473753,7.473753,2.0113972826178137,0.355893,-1.033125155105609,0,42.48405572475243,3,N,Arctic cod,Boreogadus saida,B.saida,-2,8
0.921957671957672,0.921957671957672,;,7.473753,7.473753,2.0113972826178137,0.355893,-1.033125155105609,2,42.17524921394195,3,N,Arctic cod,Boreogadus saida,B.saida,-2,8
1.260582010582,1.260582010582,;,7.473753,7.473753,2.0113972826178137,0.355893,-1.033125155105609,5,41.72036606584982,3,N,Arctic cod,Boreogadus saida,B.saida,-2,8
1.14087301587301,1.14087301587301,;,7.473753,7.473753,2.0113972826178137,0.355893,-1.033125155105609,9,41.12890243209685,3,N,Arctic cod,Boreogadus saida,B.saida,-2,8
-0.158730158730158,-0.158730158730158,;,7.473753,7.473753,2.0113972826178137,0.355893,-1.033125155105609,16,40.133217434605314,3,Y,Arctic cod,Boreogadus saida,B.saida,-2,8
0.729276895943562,0.729276895943562,;,1.18953,1.18953,0.17355827112379765,0.056644285714285716,-2.8709641665996255,0,42.48405572475243,3,N,Arctic cod,Boreogadus saida,B.saida,-2,8
1.36243386243386,1.36243386243386,;,1.18953,1.18953,0.17355827112379765,0.056644285714285716,-2.8709641665996255,2,42.17524921394195,3,N,Arctic cod,Boreogadus saida,B.saida,-2,8
1.8395061728395,1.8395061728395,;,1.18953,1.18953,0.17355827112379765,0.056644285714285716,-2.8709641665996255,5,41.72036606584982,3,N,Arctic cod,Boreogadus saida,B.saida,-2,8
2.25396825396825,2.25396825396825,;,1.18953,1.18953,0.17355827112379765,0.056644285714285716,-2.8709641665996255,9,41.12890243209685,3,N,Arctic cod,Boreogadus saida,B.saida,-2,8
1.9426807760141,1.9426807760141,;,1.18953,1.18953,0.17355827112379765,0.056644285714285716,-2.8709641665996255,12,40.696194358113715,3,Y,Arctic cod,Boreogadus saida,B.saida,-2,8
4.03,4.03,;,10,10,2.302585092994046,0.0036101083032490976,-5.6240175061873385,35,37.658672144138,24.5,Y,Cobia,Rachycentron canadum,R.canadum,17,32
6.43,6.43,;,10,10,2.302585092994046,0.0036101083032490976,-5.6240175061873385,33,37.90468666083987,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
6.11,6.11,;,10,10,2.302585092994046,0.0036101083032490976,-5.6240175061873385,31,38.15393661422366,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
5.19,5.19,;,10,10,2.302585092994046,0.0036101083032490976,-5.6240175061873385,27,38.66240153661878,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
2.67,2.67,;,10,10,2.302585092994046,0.0036101083032490976,-5.6240175061873385,23,39.184601793740086,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
2.97,2.97,;,30,30,3.4011973816621555,0.010830324909747292,-4.5254052175192285,35,37.658672144138,24.5,Y,Cobia,Rachycentron canadum,R.canadum,17,32
5.11,5.11,;,30,30,3.4011973816621555,0.010830324909747292,-4.5254052175192285,33,37.90468666083987,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
4.78,4.78,;,30,30,3.4011973816621555,0.010830324909747292,-4.5254052175192285,31,38.15393661422366,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
4.04,4.04,;,30,30,3.4011973816621555,0.010830324909747292,-4.5254052175192285,27,38.66240153661878,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
2.12,2.12,;,30,30,3.4011973816621555,0.010830324909747292,-4.5254052175192285,23,39.184601793740086,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
2.14,2.14,;,70,70,4.248495242049359,0.02527075812274368,-3.678107357132025,35,37.658672144138,24.5,Y,Cobia,Rachycentron canadum,R.canadum,17,32
3.85,3.85,;,70,70,4.248495242049359,0.02527075812274368,-3.678107357132025,33,37.90468666083987,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
3.66,3.66,;,70,70,4.248495242049359,0.02527075812274368,-3.678107357132025,31,38.15393661422366,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
2.98,2.98,;,70,70,4.248495242049359,0.02527075812274368,-3.678107357132025,27,38.66240153661878,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
1.25,1.25,;,70,70,4.248495242049359,0.02527075812274368,-3.678107357132025,23,39.184601793740086,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
1.14,1.14,;,200,200,5.298317366548036,0.07220216606498195,-2.6282852326333477,35,37.658672144138,24.5,Y,Cobia,Rachycentron canadum,R.canadum,17,32
2.39,2.39,;,200,200,5.298317366548036,0.07220216606498195,-2.6282852326333477,33,37.90468666083987,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
2.26,2.26,;,200,200,5.298317366548036,0.07220216606498195,-2.6282852326333477,31,38.15393661422366,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
1.84,1.84,;,200,200,5.298317366548036,0.07220216606498195,-2.6282852326333477,27,38.66240153661878,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
0.78,0.78,;,200,200,5.298317366548036,0.07220216606498195,-2.6282852326333477,23,39.184601793740086,24.5,N,Cobia,Rachycentron canadum,R.canadum,17,32
1.76,1.76,;,6,6,1.791759469228055,0.3157894736842105,-1.1526795099383855,33,37.90468666083987,20.5,Y,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
1.79,1.79,;,16,16,2.772588722239781,0.8421052631578947,-0.17185025692665928,33,37.90468666083987,20.5,Y,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
1.31,1.31,;,36,36,3.58351893845611,1.894736842105263,0.6390799592896695,33,37.90468666083987,20.5,Y,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
2.31,2.31,;,6,6,1.791759469228055,0.3157894736842105,-1.1526795099383855,30,38.279794891031266,20.5,Y,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
1.97,1.97,;,16,16,2.772588722239781,0.8421052631578947,-0.17185025692665928,30,38.279794891031266,20.5,Y,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
1.63,1.63,;,36,36,3.58351893845611,1.894736842105263,0.6390799592896695,30,38.279794891031266,20.5,Y,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
2.57,2.57,;,6,6,1.791759469228055,0.3157894736842105,-1.1526795099383855,27,38.66240153661878,20.5,N,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
2.18,2.18,;,16,16,2.772588722239781,0.8421052631578947,-0.17185025692665928,27,38.66240153661878,20.5,N,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
1.81,1.81,;,36,36,3.58351893845611,1.894736842105263,0.6390799592896695,27,38.66240153661878,20.5,N,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
2.21,2.21,;,6,6,1.791759469228055,0.3157894736842105,-1.1526795099383855,24,39.05273370760938,20.5,N,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
2.03,2.03,;,16,16,2.772588722239781,0.8421052631578947,-0.17185025692665928,24,39.05273370760938,20.5,N,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
1.65,1.65,;,36,36,3.58351893845611,1.894736842105263,0.6390799592896695,24,39.05273370760938,20.5,N,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
1.1,1.1,;,6,6,1.791759469228055,0.3157894736842105,-1.1526795099383855,21,39.45102777907913,20.5,N,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
1.24,1.24,;,16,16,2.772588722239781,0.8421052631578947,-0.17185025692665928,21,39.45102777907913,20.5,N,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
0.74,0.74,;,36,36,3.58351893845611,1.894736842105263,0.6390799592896695,21,39.45102777907913,20.5,N,Yellow catfish,Pelteobagrus fulvidraco,P.fulvidraco,16,25
0.699332534870374,0.699332534870374,132.4764,;,132.4764,4.8864045163546885,0.040787068965517245,-3.1993901849268798,3.5,41.94657444863953,4.1,N,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.842258652094717,0.842258652094717,132.4764,;,132.4764,4.8864045163546885,0.040787068965517245,-3.1993901849268798,5.76712328767123,41.60561992189841,4.1,N,Spotted wolffish,Anarhichas minor,A.minor,;,;
1.02343613543927,1.02343613543927,132.4764,;,132.4764,4.8864045163546885,0.040787068965517245,-3.1993901849268798,7.54794520547945,41.341662877942575,4.1,N,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.615,0.615,132.4764,;,132.4764,4.8864045163546885,0.040787068965517245,-3.1993901849268798,11.5,40.76767897845117,4.1,Y,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.5190201150864078,0.5190201150864078,217.4856,;,217.4856,5.382132641440414,0.06695985221674877,-2.7036620598411547,3.5,41.94657444863953,4.1,N,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.750825492,0.750825492,217.4856,;,217.4856,5.382132641440414,0.06695985221674877,-2.7036620598411547,5.76712328767123,41.60561992189841,4.1,N,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.5471203136884651,0.5471203136884651,217.4856,;,217.4856,5.382132641440414,0.06695985221674877,-2.7036620598411547,7.54794520547945,41.341662877942575,4.1,Y,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.47,0.47,217.4856,;,217.4856,5.382132641440414,0.06695985221674877,-2.7036620598411547,11.5,40.76767897845117,4.1,Y,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.3171892572504226,0.3171892572504226,217.4856,;,217.4856,5.382132641440414,0.06695985221674877,-2.7036620598411547,3.5,41.94657444863953,4.1,N,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.37763774835377417,0.37763774835377417,369.8648,;,369.8648,5.913137533456042,0.11387463054187193,-2.1726571678255264,5.76712328767123,41.60561992189841,4.1,N,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.40507623637144624,0.40507623637144624,369.8648,;,369.8648,5.913137533456042,0.11387463054187193,-2.1726571678255264,7.54794520547945,41.341662877942575,4.1,N,Spotted wolffish,Anarhichas minor,A.minor,;,;
0.275,0.275,369.8648,;,369.8648,5.913137533456042,0.11387463054187193,-2.1726571678255264,11.5,40.76767897845117,4.1,Y,Spotted wolffish,Anarhichas minor,A.minor,;,;
