y,mass_g,log_mass,mass_norm,log_mass_norm,temp_c,temp_arr,median_temp,above_peak_temp,common_name,species,species_ab,unit,type
0.87,26.8,3.288401887516811,0.0010551181102362204,-6.854102565489817,24.3,39.01334617991638,13,Y,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
0.49,24.5,3.1986731175506815,9.645669291338583e-4,-6.943831335455947,5,41.72036606584982,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
0.73,33.9,3.5234150143864045,0.0013346456692913385,-6.6190894386202235,5,41.72036606584982,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
0.97,48.4,3.879499813722586,0.001905511811023622,-6.263004639284042,5,41.72036606584982,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
0.99,63.8,4.155753190350744,0.002511811023622047,-5.986751262655884,5,41.72036606584982,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
1.6,33,3.4965075614664802,0.0012992125984251969,-6.645996891540148,10.2,40.954719679605176,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
1.75,40.9,3.711130063048756,0.0016102362204724408,-6.431374389957872,10.2,40.954719679605176,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
2.18,53,3.970291913552122,0.0020866141732283463,-6.172212539454506,10,40.98364761157029,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
2.57,66,4.189654742026425,0.0025984251968503938,-5.952849710980202,10.1,40.969178539156665,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
4.31,83.4,4.423648309364701,0.003283464566929134,-5.7188561436419265,20,39.58560402939153,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
3.72,55,4.007333185232471,0.0021653543307086614,-6.135171267774157,20,39.58560402939153,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
2.72,65.2,4.177459468932607,0.0025669291338582677,-5.96504498407402,20,39.58560402939153,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
5.67,101.5,4.620058798481842,0.0039960629921259845,-5.522445654524786,20,39.58560402939153,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
1.03,11.5,2.4423470353692043,4.5275590551181104e-4,-7.700157417637423,15,40.27249634293294,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
3.71,75.6,4.3254562831854875,0.002976377952755905,-5.817048169821141,15,40.27249634293294,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
1.12,15.1,2.714694743820879,5.94488188976378e-4,-7.427809709185749,15,40.27249634293294,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
2.66,37.8,3.632309102625542,0.0014881889763779525,-6.510195350381086,15,40.27249634293294,13,N,Rainbow trout,Oncorhynchus mykiss,O.mykiss,g/day,;
1.58188363004652,2.320714575,0.8418751447194821,4.83482203125e-4,-7.6344960521765,24,39.05273370760938,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
7.25942754866032,13.2935431,2.5872784361405463,0.0027694881458333333,-5.889092760755436,24,39.05273370760938,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
10.2558176209145,28.16007073,3.337905043005437,0.005866681402083334,-5.138466153890545,24,39.05273370760938,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
23.2195341249496,79.43199132,4.374901200455429,0.016548331524999998,-4.101469996440554,24,39.05273370760938,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
1.33465041358587,3.470035798,1.2441649103320669,7.229241245833333e-4,-7.232206286563915,20,39.58560402939153,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
4.17447249668846,12.34127229,2.5129491160798434,0.00257109839375,-5.963422080816139,20,39.58560402939153,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
6.52102511057299,20.70279285,3.030268611460255,0.00431308184375,-5.446102585435727,20,39.58560402939153,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
11.8754221870141,45.41222237,3.8157812840136316,0.009460879660416668,-4.660589912882351,20,39.58560402939153,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
1.27520150274937,6.091210115,1.806846767237047,0.0012690021072916666,-6.669524429658935,16,40.133217434605314,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
2.74735694675491,16.87572295,2.825876077322405,0.0035157756145833335,-5.650495119573577,16,40.133217434605314,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
4.9682490699917,28.66458431,3.355662364598123,0.005971788397916666,-5.12070883229786,16,40.133217434605314,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
6.09167484852243,57.32713699,4.048774106548924,0.011943153539583333,-4.427597090347058,16,40.133217434605314,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.453682720268974,3.907152947,1.3628089622225052,8.139901972916667e-4,-7.113562234673477,12,40.696194358113715,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.463372913539335,8.055494007,2.086354343984876,0.001678227918125,-6.390016852911106,12,40.696194358113715,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.632295715407378,20.28415084,3.009839834308199,0.004225864758333333,-5.466531362587784,12,40.696194358113715,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
3.750321485898,67.32860947,4.209585249885882,0.014026793639583333,-4.2667859470101,12,40.696194358113715,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.349146589978459,4.512766651,1.5069104135475064,9.401597189583333e-4,-6.969460783348476,8,41.27519054318381,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.349333057843291,8.587988255,2.1503645124096376,0.0017891642197916668,-6.3260066844863445,8,41.27519054318381,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.528473418119887,21.60461904,3.0729071362730997,0.0045009622999999995,-5.403464060622882,8,41.27519054318381,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
3.17847895933724,75.19691246,4.320110172400137,0.015666023429166665,-4.156261024495845,8,41.27519054318381,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.156487552031444,4.674936272,1.5422155309899845,9.739450566666666e-4,-6.9341556659059975,4,41.87089958945022,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.207909311269626,8.736814398,2.167545637871821,0.00182016966625,-6.308825559024161,4,41.87089958945022,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.382740461995211,21.61820349,3.073535713938885,0.00450379239375,-5.402835482957097,4,41.87089958945022,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
1.27620466755122,75.37437318,4.322467338992871,0.0157029944125,-4.153903857903112,4,41.87089958945022,16,N,Eurasian perch,Perca fluviatilis,P.fluviatilis,g/day,;
0.05760945542,1.93705916,0.6611709260338334,0.06456863866666666,-2.740026455628322,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.05024464637,1.959458601,0.6726682111059638,0.0653152867,-2.7285291705561914,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.05521382729,2.053059668,0.7193312014235121,0.06843532226666667,-2.6818661802386434,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.05284361695,2.21557476,0.795511855163918,0.073852492,-2.6056855264982373,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.04315943318,2.49351846,0.9136947492250823,0.083117282,-2.487502632437073,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.06876787189,2.856961301,1.049758577829631,0.09523204336666667,-2.3514388038325245,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1017347652,3.186376056,1.1588842384207094,0.1062125352,-2.242313143241446,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1019889433,3.651521891,1.295144037130576,0.12171739636666666,-2.1060533445315794,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1020715511,3.802694287,1.3357098383890929,0.12675647623333333,-2.0654875432730626,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1278070789,4.398710046,1.4813113265774536,0.1466236682,-1.9198860550847017,5,41.72036606584982,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.08415199847,1.009912944,0.009864133078840822,0.0336637648,-3.3913332485833148,9,41.12890243209685,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1040732033,1.465717735,0.3823450439983812,0.04885725783333333,-3.018852337663774,9,41.12890243209685,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1372370846,2.155620512,0.7680786227120199,0.07185401706666666,-2.6331187589501357,9,41.12890243209685,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1016267395,1.488689077,0.3978959185998248,0.049622969233333335,-3.0033014630623307,9,41.12890243209685,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1752049311,2.636779564,0.9695583103995836,0.08789265213333333,-2.4316390712625715,9,41.12890243209685,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.2327953231,3.027197052,1.1076371260377387,0.1009065684,-2.293560255624417,9,41.12890243209685,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1139162483,1.478490182,0.3910214197743121,0.04928300606666667,-3.0101759618878434,12,40.696194358113715,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.2002795959,2.023416153,0.7047872478555444,0.06744720509999999,-2.696410133806611,12,40.696194358113715,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1761390354,2.846190506,1.0459814355862216,0.09487301686666667,-2.355215946075934,12,40.696194358113715,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.2295863252,3.154730889,1.1489031956832592,0.1051576963,-2.2522941859788963,12,40.696194358113715,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.4211603228,5.73514647,1.7466132899239033,0.191171549,-1.6545840917382522,12,40.696194358113715,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1671284235,1.356770668,0.3051073673076672,0.045225688933333334,-3.096090014354488,15,40.27249634293294,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.1854038254,1.80075618,0.5882066766848199,0.060025206000000005,-2.8129907049773353,15,40.27249634293294,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.2026307428,1.826015124,0.6021360647233613,0.0608671708,-2.799061316938794,15,40.27249634293294,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.2532185296,2.901664866,1.0652846639889553,0.0967221622,-2.3359127176732,15,40.27249634293294,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.363601703,3.902872212,1.361712746693995,0.1300957404,-2.0394846349681606,15,40.27249634293294,11,N,Eurasian minnow,Phoxinus phoxinus,P.phoxinus,g/day,;
0.43976,0.92,-0.08338160893905101,0.0013793103448275863,-6.586171654854675,4,41.87089958945022,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
0.44712,0.92,-0.08338160893905101,0.0013793103448275863,-6.586171654854675,8,41.27519054318381,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
1.44495,1.17,0.1570037488096647,0.0017541229385307346,-6.345786297105959,12,40.696194358113715,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
1.7272,1.27,0.23901690047049992,0.001904047976011994,-6.263773145445124,16,40.133217434605314,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
1.02152,4.52,1.5085119938441398,0.006776611694152923,-4.9942780520714845,4,41.87089958945022,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
1.48992,5.12,1.6331544390514163,0.00767616191904048,-4.8696356068642075,8,41.27519054318381,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
2.62276,5.32,1.6714733033535532,0.007976011994003,-4.831316742562071,12,40.696194358113715,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
3.57255,4.67,1.541159071680806,0.0070014992503748125,-4.961630974234818,16,40.133217434605314,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
2.07836,9.32,2.2321626286975,0.013973013493253373,-4.270627417218124,4,41.87089958945022,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
2.76624,10.17,2.3194422100604686,0.015247376311844078,-4.183347835855155,8,41.27519054318381,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
3.16344,10.76,2.3758355547336385,0.01613193403298351,-4.126954491181985,12,40.696194358113715,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
4.5552,10.4,2.341805806147327,0.015592203898050975,-4.160984239768297,16,40.133217434605314,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
1.07775,23.95,3.175968323856924,0.03590704647676162,-3.3268217220586993,4,41.87089958945022,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
3.4177,23.9,3.173878458937465,0.03583208395802099,-3.3289115869781587,8,41.27519054318381,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
4.98615,25.57,3.2414197893030954,0.03833583208395802,-3.2613702566125284,12,40.696194358113715,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
5.08976,24.47,3.19744787745458,0.03668665667166417,-3.3053421684610433,16,40.133217434605314,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
1.617,49,3.8918202981106265,0.0734632683658171,-2.610969747804997,4,41.87089958945022,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
3.76438,50.87,3.9292733588346738,0.07626686656671663,-2.57351668708095,8,41.27519054318381,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
6.741,48.15,3.8743211382441345,0.07218890554722639,-2.6284689076714893,12,40.696194358113715,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
9.7244,52.85,3.967457712316247,0.07923538230884558,-2.535332333599377,16,40.133217434605314,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
1.69864,99.92,4.604369865817322,0.14980509745127438,-1.8984201800983014,4,41.87089958945022,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
4.32675,96.15,4.565909472034789,0.1441529235382309,-1.936880573880835,8,41.27519054318381,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
11.52692,99.37,4.598850257243272,0.14898050974512744,-1.9039397886723517,16,40.133217434605314,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
3.96795,188.95,5.241482429795498,0.28328335832083956,-1.2613076161201258,4,41.87089958945022,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
4.1404,207.02,5.332815406955604,0.31037481259370314,-1.1699746389600196,8,41.27519054318381,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
9.3771,203.85,5.317384429265262,0.3056221889055472,-1.1854056166503613,12,40.696194358113715,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
15.36756,197.02,5.283305246427533,0.2953823088455772,-1.2194847994880906,16,40.133217434605314,9,N,Bloater,Coregonus hoyi,C.hoyi,g/day,;
9.2,412,6.021023349349527,0.17166666666666666,-1.7622006669865107,18,39.857529868508074,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
4.6,364,5.8971538676367405,0.15166666666666667,-1.8860701486992963,18,39.857529868508074,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
4.7,294,5.683579767338681,0.1225,-2.0996442489973552,18,39.857529868508074,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
2.9,312,5.7430031878094825,0.13,-2.0402208285265546,18,39.857529868508074,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
6.5,447,6.102558594613569,0.18625,-1.6806654217224681,18,39.857529868508074,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
5.8,354,5.869296913133774,0.1475,-1.9139271032022627,18,39.857529868508074,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
7,272,5.605802066295998,0.11333333333333333,-2.17742195004004,18,39.857529868508074,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
7.8,384,5.950642552587727,0.16,-1.8325814637483102,21,39.45102777907913,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
5.3,334,5.811140992976701,0.13916666666666666,-1.9720830233593367,21,39.45102777907913,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
7.4,265,5.579729825986222,0.11041666666666666,-2.2034941903498146,21,39.45102777907913,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
1.2,284,5.648974238161206,0.11833333333333333,-2.134249778174831,21,39.45102777907913,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
7.5,421,6.042632833682381,0.17541666666666667,-1.7405911826536555,21,39.45102777907913,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
10,321,5.771441123130016,0.13375,-2.011782893206021,21,39.45102777907913,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
8.7,239,5.476463551931511,0.09958333333333333,-2.3067604644045265,21,39.45102777907913,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
11.7,323,5.777652323222656,0.13458333333333333,-2.0055716931133802,24,39.05273370760938,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
9.3,265,5.579729825986222,0.11041666666666666,-2.2034941903498146,24,39.05273370760938,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
9.7,200,5.298317366548036,0.08333333333333333,-2.4849066497880004,24,39.05273370760938,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
8.7,223,5.407171771460119,0.09291666666666666,-2.3760522448759183,24,39.05273370760938,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
11.4,365,5.8998973535824915,0.15208333333333332,-1.8833266627535457,24,39.05273370760938,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
10.6,247,5.5093883366279774,0.10291666666666667,-2.2738356797080597,24,39.05273370760938,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
8.9,164,5.099866427824199,0.06833333333333333,-2.683357588511839,24,39.05273370760938,18,N,White crappie,Pomoxis annularis,P.annularis,g/day,;
3.2,467,6.1463292576688975,0.19458333333333333,-1.6368947586671396,27,38.66240153661878,18,Y,White crappie,Pomoxis annularis,P.annularis,g/day,;
4.3,392,5.971261839790462,0.16333333333333333,-1.8119621765455745,27,38.66240153661878,18,Y,White crappie,Pomoxis annularis,P.annularis,g/day,;
2.7,404,6.0014148779611505,0.16833333333333333,-1.7818091383748869,27,38.66240153661878,18,Y,White crappie,Pomoxis annularis,P.annularis,g/day,;
6.3,532,6.2766434893416445,0.22166666666666668,-1.5065805269943926,27,38.66240153661878,18,Y,White crappie,Pomoxis annularis,P.annularis,g/day,;
8,464,6.139884552226255,0.19333333333333333,-1.6433394641097818,27,38.66240153661878,18,Y,White crappie,Pomoxis annularis,P.annularis,g/day,;
7.4,384,5.950642552587727,0.16,-1.8325814637483102,27,38.66240153661878,18,Y,White crappie,Pomoxis annularis,P.annularis,g/day,;
0.0540773310194796,0.104406980183377,-2.259458745774596,0.03070793534805206,-3.4832341773967115,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.050184669406265,0.150231686877649,-1.8955765973370904,0.04418579025813207,-3.119352028959206,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0755000348912056,0.20254362614611,-1.5967999778803568,0.05957165474885588,-2.820575409502472,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0596034887372056,0.202247855664004,-1.5982613255026887,0.05948466343058941,-2.8220367571248044,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0718277555169674,0.251483781918564,-1.3803767769348811,0.07396581821134236,-2.6041522085569966,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0455014003341373,0.250911958986493,-1.3826531623913731,0.07379763499602734,-2.606428594013489,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0627157908931496,0.300364783594597,-1.2027575976733957,0.08834258341017559,-2.4265330292955114,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0865319623781664,0.500128167208912,-0.692890878990175,0.14709651976732704,-1.9166663106122908,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0749823074832789,0.948417627920733,-0.052960337953149514,0.2789463611531568,-1.2767357695752652,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.14623867114298,1.25035985408656,0.22343139315302057,0.3677528982607529,-1.0003440384690951,5,41.72036606584982,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0710623305898904,0.101883072069407,-2.2839294755229163,0.02996560943217853,-3.507704907145032,15,40.27249634293294,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0637761527294758,0.0988859311840678,-2.3137883034140603,0.029084097407078766,-3.537563735036176,15,40.27249634293294,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0511457482772593,0.181898846495119,-1.7043045349013723,0.053499660733858534,-2.9280799665234882,15,40.27249634293294,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0819421893821903,0.300699990140983,-1.2016422217745415,0.08844117357087734,-2.425417653396657,15,40.27249634293294,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0736470174800569,0.306339347333136,-1.1830618132789903,0.09009980803915765,-2.406837244901106,15,40.27249634293294,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.0953699619242294,0.349975352459824,-1.049892548521751,0.10293392719406588,-2.2736679801438666,15,40.27249634293294,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.140796344444553,0.500739426205264,-0.6916694205747521,0.14727630182507764,-1.9154448521968679,15,40.27249634293294,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.204678735584266,0.920733510795622,-0.08258463226627842,0.27080397376341825,-1.306360063888394,15,40.27249634293294,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.162194276688138,1.14914719510992,0.1390200978068731,0.33798446914997643,-1.0847553338152427,15,40.27249634293294,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.207863107411378,0.140510697032436,-1.962471657644316,0.041326675597775295,-3.1862470892664314,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.19830736018443,0.151947155673863,-1.884222478623998,0.04469033990407735,-3.1079979102461137,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.189147582725121,0.17489894508528,-1.7435469285064737,0.05144086620155294,-2.9673223601285894,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.236165365005205,0.183811495612737,-1.6938445268774145,0.054062204591981466,-2.91761995849953,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.210311745871523,0.203825298235236,-1.590492033241612,0.05994861712801059,-2.8142674648637276,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.249421938492919,0.45231193926846,-0.7933832060559705,0.13303292331425293,-2.017158637678086,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.282864091441495,0.599940845903578,-0.5109242187870234,0.17645318997164058,-1.7346996504091392,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.315857041918909,0.6492556442867,-0.4319287349280498,0.1909575424372647,-1.6557041665501655,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.335891364339293,0.901094350783791,-0.10414530900528621,0.26502775023052677,-1.3279207406274018,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.385976266391265,1.21104209799861,0.19148122697136855,0.3561888523525324,-1.032294204650747,25,38.92175019693486,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.299000849586014,0.152459824509514,-1.880854163481874,0.04484112485573941,-3.1046295951039897,32,38.028903231906035,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.251318348678962,0.152242926155969,-1.8822778355012846,0.04477733122234382,-3.1060532671234,32,38.028903231906035,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.321862133743982,0.204357685103026,-1.587883462128099,0.06010520150089,-2.8116588937502147,32,38.028903231906035,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.372751235881578,0.501961944197969,-0.6892309705345873,0.14763586594057912,-1.913006402156703,32,38.028903231906035,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.368669590120867,0.553997831016464,-0.5905945073752538,0.16294053853425414,-1.8143699389973695,32,38.028903231906035,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.459771972705217,0.701804199940845,-0.35410083132421966,0.20641299998260146,-1.5778762629463354,32,38.028903231906035,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.381987583336624,0.849157054125998,-0.16351112258682235,0.2497520747429406,-1.387286554208938,32,38.028903231906035,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.49380728399588403,1.15054717539189,0.14023763390460095,0.33839622805643826,-1.0835377977175147,32,38.028903231906035,20.5,N,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.205597115074414,0.103204180222813,-2.271045920720012,0.03035417065376853,-3.494821352342128,40,37.057384069028025,20.5,Y,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.191335276082533,0.203706990042393,-1.5910726409606544,0.059913820600703827,-2.81484807258277,40,37.057384069028025,20.5,Y,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.163667562277023,0.200630977028492,-1.606287993499303,0.05900911089073294,-2.830063425121419,40,37.057384069028025,20.5,Y,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.220144138434574,0.330809425219363,-1.1062128240396958,0.0972968897704009,-2.3299882556618114,40,37.057384069028025,20.5,Y,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.189743928594104,0.501114068815932,-0.6909215215456167,0.1473864908282153,-1.9146969531677323,40,37.057384069028025,20.5,Y,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.228157106866578,0.60256334417825,-0.5065624835781231,0.17722451299360295,-1.7303379152002387,40,37.057384069028025,20.5,Y,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
0.283569452913454,0.903776003154884,-0.10117373341422128,0.26581647151614235,-1.324949165036337,40,37.057384069028025,20.5,Y,Western mosquitofish,Gambusia affinis,G.affinis,g/day,;
