y,mass_g,log_mass,mass_norm,log_mass_norm,temp_c,temp_arr,median_temp,above_peak_temp,common_name,species,species_ab,unit,type
1.463776135,116.4,4.757032535297338,0.0194,-3.9424822129128545,15,40.27249634293294,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
9.974397515,265.6,5.5819914176022785,0.04426666666666667,-3.1175233306079133,15,40.27249634293294,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
11.385317025,273.8,5.612397912854348,0.04563333333333334,-3.0871168353558436,15,40.27249634293294,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
12.556619835,430.1,6.064017739789691,0.07168333333333334,-2.6354970084205016,15,40.27249634293294,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
17.00855717,537.1,6.286184296911414,0.08951666666666667,-2.413330451298778,15,40.27249634293294,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
12.759589275,510,6.234410725718371,0.085,-2.4651040224918206,15,40.27249634293294,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
0.43835761,2.4,0.8754687373538999,3.9999999999999996e-4,-7.824046010856292,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
0.54125184,3.7,1.308332819650179,6.166666666666667e-4,-7.391181928560013,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
1.00357112,5,1.6094379124341003,8.333333333333334e-4,-7.090076835776092,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
0.88376277,5.4,1.6863989535702288,9.000000000000001e-4,-7.013115794639964,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
0.923933805,7,1.9459101490553132,0.0011666666666666668,-6.753604599154879,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
1.738630585,7,1.9459101490553132,0.0011666666666666668,-6.753604599154879,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
1.176236095,7,1.9459101490553132,0.0011666666666666668,-6.753604599154879,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
1.298863465,7.6,2.028148247292285,0.0012666666666666666,-6.671366500917907,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
0.984542735,14,2.6390573296152584,0.0023333333333333335,-6.060457418594933,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
1.179055115,15.5,2.740840023925201,0.0025833333333333333,-5.958674724284991,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
1.37709127,25.2,3.2268439945173775,0.0042,-5.472670753692815,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
1.46025236,27.2,3.3032169733019514,0.004533333333333333,-5.39629777490824,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
2.148797995,34.8,3.5496173867804286,0.0058,-5.149897361429764,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
2.439157055,34.8,3.5496173867804286,0.0058,-5.149897361429764,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
2.0015042,44.1,3.7864597824528,0.007350000000000001,-4.913054965757392,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
3.476556415,47.5,3.8607297110405954,0.007916666666666667,-4.838785037169597,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
4.1862447,48.5,3.8815637979434374,0.008083333333333333,-4.817950950266755,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
6.33997598,83.7,4.4272389774954295,0.01395,-4.272275770714763,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
3.203111475,105,4.653960350157523,0.0175,-4.045554398052668,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
15.60045668,255.1,5.541655625147766,0.04251666666666667,-3.157859123062426,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
13.13522369,426.4,6.0553778728516345,0.07106666666666667,-2.6441368753585572,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
17.293982945,432.6,6.069813513518959,0.0721,-2.629701234691234,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
24.97510769,511.4,6.237152062857086,0.08523333333333333,-2.462362685353106,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
20.24338262,542.3,6.295819353847015,0.09038333333333333,-2.403695394363177,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
24.92577484,535.5,6.283200889887803,0.08925,-2.4163138583223884,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
20.084812745,557.5,6.323462503334274,0.09291666666666666,-2.3760522448759183,20,39.58560402939153,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
0.94155268,2.8,1.0296194171811581,4.6666666666666666e-4,-7.669895331029034,23,39.184601793740086,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
1.36299617,12.8,2.5494451709255714,0.0021333333333333334,-6.15006957728462,23,39.184601793740086,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
2.99802777,39.6,3.6788291182604347,0.0066,-5.0206856299497575,23,39.184601793740086,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
16.773873755,245.4,5.502889532276811,0.0409,-3.196625215933381,23,39.184601793740086,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
26.479759615,489.1,6.192566967545312,0.08151666666666667,-2.5069477806648806,23,39.184601793740086,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
6.98130303,86.8,4.463606621666305,0.014466666666666666,-4.235908126543888,23,39.184601793740086,17,N,Common bream,Abramis brama,A.brama,mg O2/h,Standard
0.152931835,3.7,1.308332819650179,0.0020555555555555557,-6.187209124234077,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
0.11135129,4.5,1.5040773967762742,0.0025,-5.991464547107982,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
0.43835761,17,2.833213344056216,0.009444444444444445,-4.66232859982804,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
0.27344494,17,2.833213344056216,0.009444444444444445,-4.66232859982804,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
0.654717395,20,2.995732273553991,0.011111111111111112,-4.499809670330265,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
0.40734839,20.4,3.0155349008501706,0.011333333333333332,-4.480007043034085,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
1.272082775,64,4.1588830833596715,0.035555555555555556,-3.3366588605245844,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
2.461709215,133.4,4.893352133481524,0.07411111111111111,-2.6021898104027326,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
2.47369005,139.5,4.93806460126142,0.0775,-2.557477342622836,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
2.365862535,184.2,5.216022123821206,0.10233333333333333,-2.2795198200630495,5,41.72036606584982,15,N,Common roach,Rutilus rutilus,R.rutilus,mg O2/h,Standard
